occupationUri,occupationLabel,relationType,skillType,skillUri,skillLabel
http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,investment adviser,essential,knowledge,http://data.europa.eu/esco/skill/b895bd42-0009-4815-a150-eb9eb5caec21,stock market
http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,investment adviser,essential,knowledge,http://data.europa.eu/esco/skill/bcadc519-00f4-43bc-9373-054f4ac717cb,modern portfolio theory
http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,investment adviser,essential,skill/competence,http://data.europa.eu/esco/skill/0f5bd097-ed76-47f7-8f44-93be67967b5f,explain financial jargon
http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,investment adviser,essential,skill/competence,http://data.europa.eu/esco/skill/292549e6-08ec-456c-b008-eba7a0a68428,analyse market financial trends
http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,investment adviser,essential,skill/competence,http://data.europa.eu/esco/skill/3eefeaa0-54c0-4199-83a3-0a71078ba1c5,assess risks of clients' assets
http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,investment adviser,essential,skill/competence,http://data.europa.eu/esco/skill/56426cfa-6e92-4ed9-a632-f08849864588,review investment portfolios
http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,investment adviser,essential,skill/competence,http://data.europa.eu/esco/skill/58d8e348-8bbc-4827-9214-822b1ee0007a,advise on investment
http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,investment adviser,essential,skill/competence,http://data.europa.eu/esco/skill/5c99d21a-9d02-4638-9b52-a6ba840dcb0a,synthesise financial information
http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,investment adviser,essential,skill/competence,http://data.europa.eu/esco/skill/5f1d1319-7954-4a9b-90c7-57668e3a0d4b,interpret financial statements
http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,investment adviser,essential,skill/competence,http://data.europa.eu/esco/skill/6bf6b5bd-6658-4338-b0ee-dc143e68e6d3,provide support in financial calculation
http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,investment adviser,essential,skill/competence,http://data.europa.eu/esco/skill/71ae4f64-6505-4b6f-91b9-5acfa5721798,obtain financial information
http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,investment adviser,essential,skill/competence,http://data.europa.eu/esco/skill/79c36c91-28a5-44b7-ab9b-7093b2d4b21e,advise on financial matters
http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,investment adviser,essential,skill/competence,http://data.europa.eu/esco/skill/b078d38c-7dd4-4efc-b333-7633d8bf6259,monitor stock market
http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,investment adviser,essential,skill/competence,http://data.europa.eu/esco/skill/e92f4673-1dec-41ec-b6ec-36fef226359c,provide financial product information
http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,investment adviser,essential,skill/competence,http://data.europa.eu/esco/skill/e95058a6-e139-42e7-a470-72038a606649,assess financial viability
http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,investment adviser,essential,skill/competence,http://data.europa.eu/esco/skill/eb8babfb-ab91-4937-a032-6a79f82e9b7f,analyse financial risk
http://data.europa.eu/esco/occupation/38d9c76b-1a7b-4d65-879b-733ae7e9364e,investment adviser,essential,skill/competence,http://data.europa.eu/esco/skill/f298831b-9eb5-4d26-b4e4-7efd04f3cf57,monitor bond market
http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,economic policy officer,essential,knowledge,http://data.europa.eu/esco/skill/2be699a7-416a-4f32-967c-4edc65027b71,government policy implementation
http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,economic policy officer,essential,knowledge,http://data.europa.eu/esco/skill/88af9294-b697-4687-ae19-aefbb6234dfa,economics
http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,economic policy officer,essential,knowledge,http://data.europa.eu/esco/skill/d4890756-85c7-411a-8d2c-a356f300bc3f,political economy
http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,economic policy officer,essential,skill/competence,http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041,create solutions to problems
http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,economic policy officer,essential,skill/competence,http://data.europa.eu/esco/skill/1ad823ab-5eb5-4377-a24a-d3deca1f7bfd,maintain relations with local representatives
http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,economic policy officer,essential,skill/competence,http://data.europa.eu/esco/skill/27a87847-f6cc-4e49-af0b-3d17da351af6,advise legislators
http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,economic policy officer,essential,skill/competence,http://data.europa.eu/esco/skill/384ed14c-bf1f-4a65-aef6-6e711f43c4ce,advise on economic development
http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,economic policy officer,essential,skill/competence,http://data.europa.eu/esco/skill/5e9de344-2bea-40dc-8410-f940121330e4,maintain relationships with government agencies
http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,economic policy officer,essential,skill/competence,http://data.europa.eu/esco/skill/5f302d63-048e-451c-b150-97c124a5a26b,analyse economic trends
http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,economic policy officer,essential,skill/competence,http://data.europa.eu/esco/skill/8394fefb-f62a-48c0-a156-3117cefdb9b3,develop economic policies
http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,economic policy officer,essential,skill/competence,http://data.europa.eu/esco/skill/d2f95b34-44ca-4902-8252-09c202f46a3d,monitor national economy
http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,economic policy officer,essential,skill/competence,http://data.europa.eu/esco/skill/d41262ae-eca1-4ede-89a8-46d2d99a7a31,consider economic criteria in decision making
http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,economic policy officer,essential,skill/competence,http://data.europa.eu/esco/skill/dbdd03ec-f64f-4916-8a86-cc71d765cc20,advise on legislative acts
http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,economic policy officer,essential,skill/competence,http://data.europa.eu/esco/skill/f2a34d6b-131a-4b8f-a110-898b9c91d18f,forecast economic trends
http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,economic policy officer,essential,skill/competence,http://data.europa.eu/esco/skill/f78d5c04-a440-4068-90c2-fab03409a911,manage government policy implementation
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,community development officer,essential,knowledge,http://data.europa.eu/esco/skill/2be699a7-416a-4f32-967c-4edc65027b71,government policy implementation
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,community development officer,essential,knowledge,http://data.europa.eu/esco/skill/74688c5d-2af1-4f7a-9d1c-00e808eaa1e6,budgetary principles
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,community development officer,essential,skill/competence,http://data.europa.eu/esco/skill/0aa02c52-077d-45f8-8c2d-7132c11ac16e,carry out strategic research
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,community development officer,essential,skill/competence,http://data.europa.eu/esco/skill/1ad823ab-5eb5-4377-a24a-d3deca1f7bfd,maintain relations with local representatives
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,community development officer,essential,skill/competence,http://data.europa.eu/esco/skill/2839f191-cd94-49a9-ac16-46018066b8b2,liaise with local authorities
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,community development officer,essential,skill/competence,http://data.europa.eu/esco/skill/28ca2f0b-9fb2-487a-9f10-9688e5191ec4,work within communities
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,community development officer,essential,skill/competence,http://data.europa.eu/esco/skill/28f98c7e-b89c-4b4d-ae0a-0c5a6328992e,build community relations
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,community development officer,essential,skill/competence,http://data.europa.eu/esco/skill/39020c4b-62b0-40f3-9d63-6228dbd6f3c3,identify sources on potential target communities for art
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,community development officer,essential,skill/competence,http://data.europa.eu/esco/skill/3a876d1c-3dd5-45ed-9a27-47cdbee46ce7,ensure information transparency
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,community development officer,essential,skill/competence,http://data.europa.eu/esco/skill/d4cc5022-7801-4885-bcff-166552788d35,provide improvement strategies
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,community development officer,essential,skill/competence,http://data.europa.eu/esco/skill/eade4171-3d57-4fb2-9518-44d5a1da4ff5,build trust
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,community development officer,essential,skill/competence,http://data.europa.eu/esco/skill/f5dd06b8-5d17-4932-9d03-957d0c4f5051,perform resource planning
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,community development officer,essential,skill/competence,http://data.europa.eu/esco/skill/fbe6232a-e2b2-4830-a5e6-ed6415f01e85,analyse community needs
http://data.europa.eu/esco/occupation/39e9fc8f-02bd-4577-b603-2dc96204ce74,community development officer,essential,skill/competence,http://data.europa.eu/esco/skill/fd446407-b08e-49da-b8e3-7e7c79618c3f,conduct public presentations
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,knowledge,http://data.europa.eu/esco/skill/0d9c959a-cdd4-41f7-aa82-5e2e25b27e3f,social work theory
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,knowledge,http://data.europa.eu/esco/skill/39dd50ae-814c-4a15-99e9-39afcc36bf9f,legal requirements in the social sector
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,knowledge,http://data.europa.eu/esco/skill/4e097377-7950-4993-9e22-a61b067b5c00,social sciences
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,knowledge,http://data.europa.eu/esco/skill/b24b1b8e-bc16-4280-a599-8e2ee1ed962b,action research
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,knowledge,http://data.europa.eu/esco/skill/e97c0d89-2f81-4840-8602-e668a949482f,social justice
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,knowledge,http://data.europa.eu/esco/skill/ed3f3dba-3a35-4ed5-b113-67f4d10ef4c8,scientific research methodology
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,skill/competence,http://data.europa.eu/esco/skill/00b9a3aa-7070-4bb5-8020-f228a97cf42f,draft scientific or academic papers and technical documentation
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,skill/competence,http://data.europa.eu/esco/skill/08b04e53-ed25-41a2-9f90-0b9cd939ba3d,manage research data
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,skill/competence,http://data.europa.eu/esco/skill/20a8fe89-d4eb-4698-8521-8881c13377e0,interact professionally in research and professional environments
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,skill/competence,http://data.europa.eu/esco/skill/2b1e2927-3542-48da-9063-02925e7562c1,disseminate results to the scientific community
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,skill/competence,http://data.europa.eu/esco/skill/2b8386c1-eed6-42ff-bd99-349eca9ea46e,meet standards of practice in social services
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,skill/competence,http://data.europa.eu/esco/skill/2f8a2712-d20c-4e5f-b34a-738f55486aa0,apply quality standards in social services
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,skill/competence,http://data.europa.eu/esco/skill/2ffc7a73-7e1d-434a-b498-2b0c056ced1d,apply case management
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,skill/competence,http://data.europa.eu/esco/skill/39f67488-cfd3-4370-8d7e-da98163102d9,evaluate research activities
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,skill/competence,http://data.europa.eu/esco/skill/3aa7e88e-bebd-48b1-94ba-6efddeecf08f,protect vulnerable social service users
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,skill/competence,http://data.europa.eu/esco/skill/3dbf27e5-bb92-4b31-b242-d6b02d933184,contribute to protecting individuals from harm
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,skill/competence,http://data.europa.eu/esco/skill/4134622c-c3fb-4a41-beb6-6d58ba5107db,demonstrate disciplinary expertise
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,skill/competence,http://data.europa.eu/esco/skill/4f4afd0b-07e5-48fd-a7d4-0e8746c608df,conduct interview in social service
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,skill/competence,http://data.europa.eu/esco/skill/4fabca9a-7435-4f33-b1da-3cdb00340fdc,perform scientific research
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,skill/competence,http://data.europa.eu/esco/skill/574bf430-50a1-4734-9719-a823e7d80b10,communicate professionally with colleagues in other fields
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,skill/competence,http://data.europa.eu/esco/skill/5e5d8826-92c4-4274-a6f9-3db6fca9eadc,follow health and safety precautions in social care practices
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,skill/competence,http://data.europa.eu/esco/skill/644209ac-8452-4e81-959a-2b10050023cc,promote social change
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,skill/competence,http://data.europa.eu/esco/skill/6b85a3ef-4518-42e1-84ff-55ff13c2641f,advocate for social service users
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,skill/competence,http://data.europa.eu/esco/skill/72cde4b2-b2ee-41b2-a72f-ab3a970c0b8f,make legislation transparent for users of social services
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,skill/competence,http://data.europa.eu/esco/skill/833289fa-3646-4010-9d9e-93ba8c9ef2d8,apply research ethics and scientific integrity principles in research activities
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,skill/competence,http://data.europa.eu/esco/skill/8d927aab-9202-4c02-9f39-5d478458f25c,assess social service users' situation
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,skill/competence,http://data.europa.eu/esco/skill/979cf728-896f-4f2c-8fa8-2698ca0d4930,publish academic research
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,skill/competence,http://data.europa.eu/esco/skill/988f4ac3-a37c-4b0a-a40f-4e0e56b5919e,promote the transfer of knowledge
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,skill/competence,http://data.europa.eu/esco/skill/996243ee-543f-4c36-a31a-e0f2403c0c5d,relate empathetically
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,skill/competence,http://data.europa.eu/esco/skill/a8d24a95-47b3-4f88-92e7-06600bcd3612,manage personal professional development
http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,social work researcher,essential,skill/competence,http://data.europa.eu/esco/skill/afa3b020-a48c-45a8-a2ff-77d0b9df5381,apply holistic approach within social services
